arch_idx,arch_str,int8_kb,rom_kb,ram_kb,latency_s,current_uA,power_mW,energy_mJ,board,g_model_kb,arena_used_kb,arena_size_kb,arena_used_pct,operators,rom_categories_json,ram_categories_json
631,|nor_conv_1x1~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|avg_pool_3x3~0|avg_pool_3x3~1|avg_pool_3x3~2|,457.0859,734.6689,366.2861,5.315721,3532.5296604174027,11.6573,61.9672,nrf5340dk_1,457.0859,120.4258,350.0,34,183,"{""(no paths)"": 498.4746, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
632,|none~0|+|none~0|avg_pool_3x3~1|+|none~0|none~1|avg_pool_3x3~2|,87.6719,365.2549,366.2861,0.857706,3391.321554206095,11.1914,9.5989,nrf5340dk_2,87.6719,46.1914,350.0,13,28,"{""(no paths)"": 129.0605, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
633,|none~0|+|nor_conv_1x1~0|none~1|+|none~0|nor_conv_1x1~1|avg_pool_3x3~2|,135.0,412.583,366.2861,0.996075,3665.6563613676676,12.0967,12.0492,nrf5340dk_3,135.0,54.207,350.0,15,48,"{""(no paths)"": 176.3887, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
634,|skip_connect~0|+|nor_conv_1x1~0|avg_pool_3x3~1|+|avg_pool_3x3~0|skip_connect~1|nor_conv_3x3~2|,402.3203,679.9033,366.2861,3.975551,3497.5367030353837,11.5419,45.8853,nrf5340dk_2,402.3203,91.8945,350.0,26,123,"{""(no paths)"": 443.709, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
635,|none~0|+|none~0|none~1|+|avg_pool_3x3~0|avg_pool_3x3~1|skip_connect~2|,88.7344,366.3174,366.2861,0.745857,3654.1924035355523,12.0588,8.9942,nrf5340dk_1,88.7344,47.3008,350.0,13,33,"{""(no paths)"": 130.123, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
636,|none~0|+|skip_connect~0|nor_conv_3x3~1|+|skip_connect~0|none~1|skip_connect~2|,88.3125,365.8955,366.2861,0.812736,3473.249240736734,11.4617,9.3154,nrf5340dk_3,88.3125,46.9414,350.0,13,33,"{""(no paths)"": 129.7012, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
637,|skip_connect~0|+|none~0|nor_conv_1x1~1|+|nor_conv_1x1~0|none~1|avg_pool_3x3~2|,183.6797,461.2627,366.2861,1.4868569999999999,3544.475886956681,11.6968,17.3914,nrf5340dk_2,183.6797,70.9727,350.0,20,78,"{""(no paths)"": 225.0684, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
638,|nor_conv_1x1~0|+|avg_pool_3x3~0|none~1|+|avg_pool_3x3~0|nor_conv_1x1~1|nor_conv_3x3~2|,447.8984,725.4814,366.2861,4.646077,3506.405266825596,11.5711,53.7604,nrf5340dk_1,447.8984,114.207,350.0,32,138,"{""(no paths)"": 489.2871, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
639,|avg_pool_3x3~0|+|skip_connect~0|avg_pool_3x3~1|+|nor_conv_3x3~0|nor_conv_1x1~1|skip_connect~2|,407.9141,685.4971,366.2861,4.912672,3552.3568495829772,11.7228,57.5902,nrf5340dk_3,407.9141,111.3008,350.0,31,153,"{""(no paths)"": 449.3027, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
640,|avg_pool_3x3~0|+|none~0|avg_pool_3x3~1|+|avg_pool_3x3~0|none~1|none~2|,88.7344,366.3174,366.2861,0.745823,3658.1684119646497,12.072,9.0035,nrf5340dk_1,88.7344,47.3008,350.0,13,33,"{""(no paths)"": 130.123, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
641,|none~0|+|nor_conv_3x3~0|nor_conv_3x3~1|+|avg_pool_3x3~0|avg_pool_3x3~1|nor_conv_1x1~2|,396.3906,673.9736,366.2861,3.451486,3541.961333915603,11.6885,40.3426,nrf5340dk_2,396.3906,72.832,350.0,20,93,"{""(no paths)"": 437.7793, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
642,|skip_connect~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|avg_pool_3x3~0|skip_connect~1|nor_conv_1x1~2|,238.1328,515.7158,366.2861,2.969432,3502.4989404727726,11.5582,34.3214,nrf5340dk_3,238.1328,98.7227,350.0,28,138,"{""(no paths)"": 279.5215, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
643,|nor_conv_1x1~0|+|avg_pool_3x3~0|nor_conv_1x1~1|+|nor_conv_1x1~0|none~1|nor_conv_1x1~2|,281.5312,559.1143,366.2861,2.922777,3484.7654576089844,11.4997,33.6111,nrf5340dk_1,281.5312,103.8008,350.0,29,138,"{""(no paths)"": 322.9199, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
644,|none~0|+|nor_conv_3x3~0|none~1|+|nor_conv_3x3~0|skip_connect~1|avg_pool_3x3~2|,603.6797,881.2627,366.2861,4.024121,3604.5071352014334,11.8949,47.8664,nrf5340dk_2,603.6797,71.5977,350.0,20,78,"{""(no paths)"": 645.0684, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
645,|nor_conv_3x3~0|+|nor_conv_3x3~0|none~1|+|none~0|nor_conv_1x1~1|skip_connect~2|,646.5547,924.1377,366.2861,4.105588,3644.7473110568726,12.0277,49.3806,nrf5340dk_3,646.5547,91.7539,350.0,26,78,"{""(no paths)"": 687.9434, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
646,|skip_connect~0|+|avg_pool_3x3~0|none~1|+|skip_connect~0|nor_conv_3x3~1|avg_pool_3x3~2|,356.4219,634.0049,366.2861,3.671796,3533.6577445455796,11.6611,42.8171,nrf5340dk_2,356.4219,85.8633,350.0,24,108,"{""(no paths)"": 397.8105, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
649,|nor_conv_1x1~0|+|avg_pool_3x3~0|nor_conv_1x1~1|+|nor_conv_1x1~0|nor_conv_1x1~1|nor_conv_1x1~2|,330.3594,607.9424,366.2861,3.419871,3466.173289620805,11.4384,39.1178,nrf5340dk_1,330.3594,144.457,350.0,41,168,"{""(no paths)"": 371.748, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
650,|none~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|none~0|avg_pool_3x3~1|nor_conv_3x3~2|,597.3516,874.9346,366.2861,3.579893,3664.9127842708504,12.0942,43.296,nrf5340dk_3,597.3516,58.9414,350.0,16,47,"{""(no paths)"": 638.7402, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
651,|skip_connect~0|+|none~0|skip_connect~1|+|nor_conv_1x1~0|skip_connect~1|avg_pool_3x3~2|,143.0859,420.6689,366.2861,2.205206,3454.996592403785,11.4015,25.1426,nrf5340dk_1,143.0859,83.0664,350.0,23,93,"{""(no paths)"": 184.4746, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
652,|nor_conv_3x3~0|+|none~0|nor_conv_1x1~1|+|nor_conv_3x3~0|nor_conv_1x1~1|avg_pool_3x3~2|,698.7344,976.3174,366.2861,4.813645,3635.9656456977063,11.9987,57.7574,nrf5340dk_3,698.7344,118.582,350.0,33,123,"{""(no paths)"": 740.123, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
653,|skip_connect~0|+|skip_connect~0|none~1|+|none~0|nor_conv_3x3~1|avg_pool_3x3~2|,350.1562,627.7393,366.2861,3.214397,3534.2994024144296,11.6632,37.4901,nrf5340dk_2,350.1562,65.9258,350.0,18,78,"{""(no paths)"": 391.5449, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
654,|nor_conv_3x3~0|+|none~0|nor_conv_1x1~1|+|skip_connect~0|skip_connect~1|nor_conv_3x3~2|,654.5469,932.1299,366.2861,5.145624,3503.134248779078,11.5603,59.6575,nrf5340dk_2,654.5469,96.1602,350.0,27,123,"{""(no paths)"": 695.9355, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
656,|nor_conv_3x3~0|+|avg_pool_3x3~0|avg_pool_3x3~1|+|none~0|nor_conv_1x1~1|none~2|,387.3594,664.9424,366.2861,2.275114,3603.318825311082,11.891,27.0533,nrf5340dk_1,387.3594,58.8789,350.0,16,47,"{""(no paths)"": 428.748, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
657,|skip_connect~0|+|nor_conv_3x3~0|nor_conv_1x1~1|+|skip_connect~0|none~1|none~2|,85.4297,363.0127,366.2861,0.550854,3576.2262267783576,11.8015,6.5009,nrf5340dk_3,85.4297,45.1445,350.0,12,18,"{""(no paths)"": 126.8184, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
658,|nor_conv_3x3~0|+|skip_connect~0|nor_conv_1x1~1|+|skip_connect~0|none~1|nor_conv_1x1~2|,442.2734,719.8564,366.2861,3.753708,3509.6773077975477,11.5819,43.4752,nrf5340dk_1,442.2734,94.8008,350.0,27,108,"{""(no paths)"": 483.6621, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
659,|none~0|+|none~0|none~1|+|skip_connect~0|nor_conv_1x1~1|nor_conv_1x1~2|,85.3828,362.9658,366.2861,0.545569,3519.2966598248167,11.6137,6.3361,nrf5340dk_2,85.3828,45.1445,350.0,12,18,"{""(no paths)"": 126.7715, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
660,|nor_conv_1x1~0|+|skip_connect~0|avg_pool_3x3~1|+|avg_pool_3x3~0|avg_pool_3x3~1|avg_pool_3x3~2|,152.6953,430.2783,366.2861,2.891035,3550.723489262862,11.7174,33.8754,nrf5340dk_3,152.6953,105.2227,350.0,30,138,"{""(no paths)"": 194.084, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
661,|nor_conv_1x1~0|+|avg_pool_3x3~0|avg_pool_3x3~1|+|nor_conv_1x1~0|avg_pool_3x3~1|skip_connect~2|,195.1406,472.7236,366.2861,2.901443,3481.5587943647624,11.4891,33.3351,nrf5340dk_1,195.1406,109.9414,350.0,31,138,"{""(no paths)"": 236.5293, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
662,|nor_conv_3x3~0|+|skip_connect~0|nor_conv_3x3~1|+|none~0|nor_conv_1x1~1|none~2|,387.3594,664.9424,366.2861,2.046646,3574.3121873646414,11.7952,24.2756,nrf5340dk_2,387.3594,58.8789,350.0,16,47,"{""(no paths)"": 428.748, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
664,|none~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|skip_connect~0|avg_pool_3x3~1|avg_pool_3x3~2|,350.1562,627.7393,366.2861,3.244843,3601.65964746402,11.8855,38.5665,nrf5340dk_3,350.1562,81.3633,350.0,23,78,"{""(no paths)"": 391.5449, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
665,|avg_pool_3x3~0|+|skip_connect~0|skip_connect~1|+|skip_connect~0|none~1|nor_conv_3x3~2|,350.8516,628.4346,366.2861,2.777789,3574.82487972035,11.7969,32.7694,nrf5340dk_1,350.8516,81.8945,350.0,23,78,"{""(no paths)"": 392.2402, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
666,|none~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|nor_conv_3x3~0|nor_conv_3x3~1|nor_conv_1x1~2|,436.5547,714.1377,366.2861,2.795546,3559.695283757089,11.747,32.8393,nrf5340dk_2,436.5547,91.6914,350.0,26,78,"{""(no paths)"": 477.9434, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
667,|nor_conv_1x1~0|+|nor_conv_3x3~0|skip_connect~1|+|nor_conv_1x1~0|skip_connect~1|avg_pool_3x3~2|,445.3516,722.9346,366.2861,3.54853,3585.7790529863437,11.8331,41.99,nrf5340dk_3,445.3516,113.4414,350.0,32,123,"{""(no paths)"": 486.7402, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
668,|none~0|+|nor_conv_3x3~0|none~1|+|avg_pool_3x3~0|nor_conv_1x1~1|avg_pool_3x3~2|,353.4922,631.0752,366.2861,3.416839,3578.6141421857596,11.8094,40.3509,nrf5340dk_1,353.4922,68.0977,350.0,19,93,"{""(no paths)"": 394.8809, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
669,|avg_pool_3x3~0|+|nor_conv_3x3~0|nor_conv_1x1~1|+|none~0|none~1|none~2|,87.7188,365.3018,366.2861,0.858159,3391.663632593444,11.1925,9.6049,nrf5340dk_2,87.7188,46.1914,350.0,13,28,"{""(no paths)"": 129.1074, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
670,|skip_connect~0|+|nor_conv_3x3~0|skip_connect~1|+|avg_pool_3x3~0|nor_conv_1x1~1|none~2|,140.2188,417.8018,366.2861,1.9443920000000001,3487.786810330548,11.5097,22.3794,nrf5340dk_1,140.2188,65.3008,350.0,18,78,"{""(no paths)"": 181.6074, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
671,|nor_conv_1x1~0|+|skip_connect~0|nor_conv_1x1~1|+|none~0|avg_pool_3x3~1|none~2|,135.0391,412.6221,366.2861,0.9964109999999999,3662.811548227465,12.0873,12.0439,nrf5340dk_3,135.0391,54.207,350.0,15,48,"{""(no paths)"": 176.4277, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
672,|none~0|+|skip_connect~0|nor_conv_3x3~1|+|nor_conv_1x1~0|nor_conv_1x1~1|nor_conv_3x3~2|,390.3281,667.9111,366.2861,2.556797,3561.978908727216,11.7545,30.0539,nrf5340dk_2,390.3281,69.3633,350.0,19,63,"{""(no paths)"": 431.7168, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
673,|skip_connect~0|+|avg_pool_3x3~0|nor_conv_1x1~1|+|avg_pool_3x3~0|avg_pool_3x3~1|nor_conv_3x3~2|,402.3203,679.9033,366.2861,4.012202,3560.242828326793,11.7488,47.1386,nrf5340dk_3,402.3203,91.8945,350.0,26,123,"{""(no paths)"": 443.709, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
674,|none~0|+|none~0|nor_conv_1x1~1|+|avg_pool_3x3~0|none~1|nor_conv_1x1~2|,88.7344,366.3174,366.2861,0.745948,3661.930488741833,12.0844,9.0143,nrf5340dk_1,88.7344,47.3008,350.0,13,33,"{""(no paths)"": 130.123, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
675,|avg_pool_3x3~0|+|avg_pool_3x3~0|none~1|+|none~0|avg_pool_3x3~1|avg_pool_3x3~2|,95.0078,372.5908,366.2861,1.20583,3587.1701025696807,11.8377,14.2742,nrf5340dk_2,95.0078,51.3008,350.0,14,63,"{""(no paths)"": 136.3965, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
676,|avg_pool_3x3~0|+|none~0|nor_conv_1x1~1|+|none~0|nor_conv_1x1~1|nor_conv_3x3~2|,439.9219,717.5049,366.2861,3.028261,3634.344760181287,11.9933,36.319,nrf5340dk_3,439.9219,93.8633,350.0,26,93,"{""(no paths)"": 481.3105, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
677,|none~0|+|nor_conv_3x3~0|none~1|+|avg_pool_3x3~0|none~1|none~2|,88.7578,366.3408,366.2861,0.745721,3666.46405849367,12.0993,9.0227,nrf5340dk_1,88.7578,47.3008,350.0,13,33,"{""(no paths)"": 130.1465, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
678,|nor_conv_1x1~0|+|avg_pool_3x3~0|skip_connect~1|+|nor_conv_3x3~0|none~1|nor_conv_1x1~2|,445.2031,722.7861,366.2861,3.949178,3518.1539009599474,11.6099,45.8496,nrf5340dk_2,445.2031,96.9727,350.0,27,123,"{""(no paths)"": 486.5918, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
679,|none~0|+|nor_conv_1x1~0|skip_connect~1|+|nor_conv_3x3~0|skip_connect~1|none~2|,341.1875,618.7705,366.2861,2.0549150000000003,3659.8327755171135,12.0774,24.8181,nrf5340dk_3,341.1875,51.9727,350.0,14,32,"{""(no paths)"": 382.5762, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
680,|nor_conv_1x1~0|+|nor_conv_1x1~0|skip_connect~1|+|nor_conv_1x1~0|nor_conv_1x1~1|nor_conv_3x3~2|,537.1016,814.6846,366.2861,4.491253,3499.7372031041523,11.5491,51.8701,nrf5340dk_1,537.1016,126.3477,350.0,36,153,"{""(no paths)"": 578.4902, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
